cellid,cycle_number,y100,Cp,x100,Cn,Qcomp,x0,y0,Qfull,pos_excess,neg_excess,RMSE_mV,np_ratio,n_li,LLI,LAM_PE,LAM_NE,C20_loss,Cn_pf,x100_pf
8,468,0.0235,2.09701140618603,0.8,1.29877460894071,0,-0.00075479828500391,0.51944389278574,1.04,1.02,0.31,101.270131030348,0.619345514816664,0.0406060842484591,0.410590079354881,0.236155075787637,0.54031389488125,0.411067193675889,0.882691253462604,1.19129161331519
9,3,0.0405051013513991,2.56144328200683,0.928219941512337,2.59481119166518,0,0.0148586890201694,0.965764706609244,2.37,0.09,0.29,58.9613443865565,1.01302699532437,0.0937379410717065,1,0,0,1,2.68077194515235,0.900861448543473
9,56,0.0345262148250188,2.48523381883277,0.896752863568072,2.58220104042626,0,0.00991254240470496,0.955968689431103,2.29,0.11,0.369999999999999,41.5922288348915,1.03901734350252,0.089599904840218,0.955855268590517,0.0297525476005658,0.00485975676358552,0.966244725738397,2.66940245096953,0.8757011297139
9,159,0.0327525812603713,2.43150859322801,0.887533317443651,2.50470834932202,0,0.00519506013788074,0.94165333783391,2.21,0.14,0.379999999999999,5.12871896001145,1.03010466683024,0.085915334568433,0.916548129670467,0.0507271387547648,0.0347242383694747,0.932489451476793,2.49109817839335,0.88793969852258
9,262,0.0253735684812917,2.17809176063189,0.879705448000447,1.82434166437236,0,-0.00280468233410147,0.764552711022524,1.61,0.52,0.29,102.62790802498,0.837587147312426,0.0619426578410551,0.660806682255491,0.149662311114927,0.296927009474774,0.679324894514768,2.48702190027701,0.708421543750578
9,365,0.025211584944754,2.15956325564374,0.8,1.37106165748755,0,-0.00229798127075886,0.53457383544855,1.1,1.01,0.33,88.4329353017815,0.634879137670293,0.04295655509594,0.458262199967457,0.156895930191446,0.471614095895859,0.464135021097046,0.941947268421053,1.17804850136292
9,468,0.0235,2.09026135298423,0.8,1.28498566534319,0,-0.00156536199562429,0.516261347058102,1.03,1.02,0.31,107.283001785941,0.61474880330569,0.0401885767388801,0.428733299231921,0.183951732342651,0.504786448636146,0.434599156118143,0.876475995290859,1.18514566499658
10,3,0.0356618251490902,2.73459410587579,0.904427857373056,2.79348288207323,0,0.00948770361611373,0.949874283454431,2.5,0.14,0.379999999999999,26.8443037196919,1.02153474114162,0.0979062825951949,1,0,0,1,2.87876710387812,0.882361771252136
10,56,0.0330753633183244,2.65051850800115,0.861777271744772,2.79412457431133,0,0.00283203284413014,0.938558570756828,2.4,0.17,0.5,5.34004055540951,1.05418036730424,0.0931138280014183,0.951050591782842,0.0307451836065848,-0.000229710460093679,0.96,2.84193325290859,0.852815791343698
10,159,0.0316505158618583,2.61360313980106,0.828378354757522,2.79006075083153,0,0.000439393460157866,0.915487837918272,2.31,0.22,0.59,29.8124132839594,1.06751507462755,0.0893217822406472,0.912319208461408,0.0442445794111676,0.00122504106384846,0.924,2.83395033296399,0.821671050606215
10,262,0.0303647647261798,2.57192811620791,0.81150968795274,2.7575842799154,0,-0.000795493910540679,0.901306680203465,2.24,0.26,0.63,56.7995185390272,1.07218559591052,0.0864097886956498,0.882576545704643,0.0594845097187779,0.0128508402139148,0.896,2.78785457590028,0.797192463840565
10,365,0.0260124885404813,2.33274342282158,0.92059059303666,2.12694463100638,0,-0.00562063563452742,0.870511708097676,1.97,0.3,0.25,151.184487184641,0.911778213668147,0.0753216816164791,0.769324292782164,0.146950760330668,0.238604737957861,0.788,2.96771700775623,0.724781286584597
10,468,0.0235,2.18896486354441,0.8,1.43423397246043,0,-0.00182175438723686,0.548862475731064,1.15,0.99,0.35,81.809990960913,0.655211052651662,0.0447300644467213,0.45686613015084,0.199528420382021,0.486578571265132,0.46,1.07621205484765,1.08962850229489
11,3,0.0384036896551203,2.75729512364179,0.905065697920174,2.78880037998233,0,0.0193802190564453,0.934209140011723,2.47,0.19,0.38,84.6332860956233,1.01142614588856,0.0981269246675112,1,0,0,1,2.88272754792244,0.880349217154072
11,56,0.035720806398654,2.70700670254536,0.868615120896846,2.79496915432986,0,0.00992943691281534,0.922308932591068,2.4,0.21,0.48,32.2687230827135,1.03249436054288,0.0941909743072767,0.959889190723434,0.0182383164809746,-0.00221198132064271,0.97165991902834,2.82658443684211,0.859957539166347
11,159,0.0338574469523919,2.66402716674517,0.836741031387546,2.78060032580722,0,0.0023888310847231,0.904719437010289,2.32,0.26,0.56,10.4577124111121,1.04375824710694,0.0901759066662489,0.918972106501827,0.0338258883123961,0.00294035178493723,0.939271255060729,2.81418617977839,0.830149212755845
11,262,0.0332344299381165,2.63034095574573,0.820779846658698,2.75247247771909,0,0.0033329808994732,0.888636842726121,2.25,0.3,0.600000000000001,11.8897250234792,1.04643182158822,0.0875548588220547,0.892261314809586,0.0460430103428273,0.013026354458353,0.910931174089069,2.7882717767313,0.807145056833969
11,365,0.0317940182806375,2.46327157567156,0.940185295280512,2.179969224385,0,-0.000194952783920899,0.864020566196332,2.05,0.34,0.22,33.658995049132,0.884989396181652,0.0793948522317097,0.809103643069704,0.106634776034379,0.218312920482744,0.82995951417004,2.57902485401662,0.840526543120384
11,418,0.0322327602735557,2.40337095019607,0.936077779345926,2.00539903734253,0,-0.00139150481773698,0.814467396107292,1.88,0.45,0.21,53.0431104443304,0.834410949828169,0.0729319202585992,0.743240660050423,0.128359191735075,0.280909794857661,0.761133603238866,3.48516096759003,0.61056479299163
